code,iso,country,slope,pct_slope_per_year,r2,start,end,delta,cluster_id,trend_label
882,WSM,Samoa,-0.2689035344220769,-0.00715629911912148,0.3807167050483,38.8995159565459,30.7892301593723,-8.1102857971736,2,Steady
688,SRB,Serbia,0.8225229580749773,0.015072607630062346,0.29738386492679214,49.1267507687725,57.2277217801948,8.100971011422295,2,Steady
703,SVK,Slovakia,0.13775267235730873,0.002001900253667734,0.03276508118360488,71.0545875534493,68.9697302904767,-2.0848572629725908,2,Steady
705,SVN,Slovenia,0.32517847999557276,0.005319078747991791,0.11146439670427166,66.2160884541289,70.8594408575126,4.643352403383702,2,Steady
710,ZAF,South Africa,0.6006481866898112,0.012629393606617524,0.40788762842743886,42.3542986997841,58.2631685591793,15.908869859395196,2,Steady
144,LKA,Sri Lanka,0.3479781688131641,0.0199965593822486,0.03264265974302727,6.9891409279078,1.63152034784163,-5.35762058006617,2,Steady
729,SDN,Sudan,0.024030454179704286,0.0009094628789083591,8.106964334286815e-05,49.7337069987122,44.3782911202357,-5.355415878476499,2,Steady
740,SUR,Suriname,-0.8381102692589447,-0.014697537682335214,0.10065951696547293,50.9250523348777,45.1692310302246,-5.755821304653097,2,Steady
768,TGO,Togo,-0.2711364405511872,-0.008707335214121419,0.08392694914205079,32.0385302078598,31.2460157486789,-0.7925144591809001,2,Steady
776,TON,Tonga,0.40032846861302906,0.008565389511847366,0.1794787321518556,43.0954229870981,45.6543116479076,2.558888660809501,2,Steady
780,TTO,Trinidad and Tobago,0.9040494650937879,0.03045285029470242,0.14765792396886346,37.4420212001873,51.7185267337864,14.2765055335991,2,Steady
792,TUR,Turkey,-0.08872934842137095,-0.0024800419012864106,0.026634839317816073,34.9835504831021,35.5096485872646,0.5260981041625001,2,Steady
798,TUV,Tuvalu,-0.45968464277654897,-0.009800237443479218,0.06986350373086647,56.6211609917466,35.156774675409,-21.464386316337603,2,Steady
800,UGA,Uganda,-0.31363216609360073,-0.02678856609450425,0.0934574832256948,20.1149697504562,17.6006726497443,-2.5142971007119,2,Steady
804,UKR,Ukraine,0.29572126712422303,0.004623210010122674,0.14041398314967635,58.4206553033601,61.8810193261815,3.460364022821402,2,Steady
784,ARE,United Arab Emirates,-0.3461074599323478,-0.013820938320580328,0.1622142820590452,35.5567646894347,26.4922655590318,-9.0644991304029,2,Steady
858,URY,Uruguay,0.3335049678513028,0.00815068079726688,0.05192588565539258,31.428773831694,48.7104281990087,17.281654367314705,2,Steady
548,VUT,Vanuatu,-1.348434485251254,-0.038513327983508525,0.1700300232316495,35.8477794656612,19.1153795188588,-16.7323999468024,2,Steady
